mock_id,question_id,section_order,section,topic,subtopic,difficulty,question_type,marks,negative_marks,time_limit_seconds,question,option_a,option_b,option_c,option_d,option_e,correct_option,correct_answer,explanation
FULL_MOCK_2,109,4,Quantitative Aptitude,Quantitative Aptitude,Ratio,Hard,Ratio,1,-0.25,60,"If x:y = 5:3 and y:z = 6:7, find x:y:z.",15:6:7,5:3:7,5:6:7,10:6:7,10:3:7,D,10:6:7,"Make y common: x:y = 10:6, y:z = 6:7."
FULL_MOCK_2,110,4,Quantitative Aptitude,Quantitative Aptitude,Average,Easy,Average,1,-0.25,60,"Find the average of 10, 20, 30, and 40.",25,30,35,40,20,A,25,Average = 100/4 = 25.
FULL_MOCK_2,111,4,Quantitative Aptitude,Quantitative Aptitude,Average,Medium,Average,1,-0.25,60,"Find the average of 12, 18, 24, 30, and 36.",26,30,24,28,22,C,24,"Sum = 120, average = 24."
FULL_MOCK_2,112,4,Quantitative Aptitude,Quantitative Aptitude,Average,Hard,Average,1,-0.25,60,Average of 6 numbers is 18. One number is added and average becomes 20. Find added number.,36,30,34,28,32,E,32,Old sum=108; new sum=140; added=32.
FULL_MOCK_2,113,4,Quantitative Aptitude,Quantitative Aptitude,Profit and Loss,Easy,Profit/Loss,1,-0.25,60,Cost price is 100 and selling price is 120. Profit percentage?,25%,20%,10%,30%,15%,B,20%,Profit = 20% of cost price.
FULL_MOCK_2,114,4,Quantitative Aptitude,Quantitative Aptitude,Profit and Loss,Medium,Profit/Loss,1,-0.25,60,CP is Rs.800 and loss is 10%. Find SP.,Rs.760,Rs.800,Rs.780,Rs.700,Rs.720,E,Rs.720,SP = 800 - 80 = 720.
FULL_MOCK_2,115,4,Quantitative Aptitude,Quantitative Aptitude,Profit and Loss,Hard,Profit/Loss,1,-0.25,60,Marked price is 40% above CP and discount is 20%. Profit percentage?,15%,12%,10%,20%,8%,B,12%,"CP=100, MP=140, SP=112, profit=12%."
FULL_MOCK_2,116,4,Quantitative Aptitude,Quantitative Aptitude,Simple Interest,Easy,Simple Interest,1,-0.25,60,Find SI on Rs.1000 at 10% for 2 years.,Rs.100,Rs.300,Rs.150,Rs.200,Rs.250,D,Rs.200,SI = PRT/100 = 200.
FULL_MOCK_2,117,4,Quantitative Aptitude,Quantitative Aptitude,Simple Interest,Medium,Simple Interest,1,-0.25,60,Find SI on Rs.5000 at 8% for 3 years.,Rs.1400,Rs.1000,Rs.1200,Rs.1100,Rs.1300,C,Rs.1200,SI = 5000 x 8 x 3 / 100 = 1200.
FULL_MOCK_2,118,4,Quantitative Aptitude,Quantitative Aptitude,Compound Interest,Medium,Compound Interest,1,-0.25,60,Find CI on Rs.1000 at 10% for 2 years.,Rs.200,Rs.220,Rs.210,Rs.250,Rs.100,C,Rs.210,"Amount=1210, CI=210."
FULL_MOCK_2,119,4,Quantitative Aptitude,Quantitative Aptitude,Compound Interest,Hard,Compound Interest,1,-0.25,60,A sum becomes Rs.1210 in 2 years at 10% CI. Principal?,Rs.1100,Rs.1200,Rs.1000,Rs.900,Rs.1250,C,Rs.1000,"P x 1.1^2 = 1210, so P=1000."
FULL_MOCK_2,120,4,Quantitative Aptitude,Quantitative Aptitude,Time and Work,Easy,Time and Work,1,-0.25,60,A can complete a work in 10 days. One day work?,1/25,1/10,1/20,1/15,1/5,B,1/10,One day work = 1/10.
