mock_id,question_id,section_order,section,topic,subtopic,difficulty,question_type,marks,negative_marks,time_limit_seconds,question,option_a,option_b,option_c,option_d,option_e,correct_option,correct_answer,explanation
FULL_MOCK_1,102,4,Quantitative Aptitude,Quantitative Aptitude,Ratio,Easy,Arithmetic,1,-0.25,60,A ratio is 3:5 and the total is 80. What is the first part?,20,30,40,50,60,B,30,Total parts = 8; first part = 3/8 × 80 = 30.
FULL_MOCK_1,103,4,Quantitative Aptitude,Quantitative Aptitude,Average,Easy,Arithmetic,1,-0.25,60,"Find the average of 12, 18, 24, 30, and 36.",20,22,24,26,28,C,24,Sum = 120; average = 120/5 = 24.
FULL_MOCK_1,104,4,Quantitative Aptitude,Quantitative Aptitude,Profit and Loss,Medium,Arithmetic,1,-0.25,60,An item is bought for Rs.500 and sold for Rs.600. Find the profit percentage.,10%,15%,20%,25%,30%,C,20%,Profit = 100; profit percentage = 100/500 × 100 = 20%.
FULL_MOCK_1,105,4,Quantitative Aptitude,Quantitative Aptitude,Simple Interest,Easy,Arithmetic,1,-0.25,60,Find simple interest on Rs.5000 at 8% per annum for 3 years.,Rs.1000,Rs.1100,Rs.1200,Rs.1300,Rs.1400,C,Rs.1200,SI = PRT/100 = 5000 × 8 × 3 / 100 = 1200.
FULL_MOCK_1,106,4,Quantitative Aptitude,Quantitative Aptitude,Time and Work,Medium,Arithmetic,1,-0.25,60,A can complete a work in 12 days and B in 24 days. Together they complete it in:,6 days,8 days,10 days,12 days,16 days,B,8 days,"Combined work = 1/12 + 1/24 = 1/8, so 8 days."
FULL_MOCK_1,107,4,Quantitative Aptitude,Quantitative Aptitude,Speed Time Distance,Easy,Arithmetic,1,-0.25,60,A car covers 300 km in 5 hours. Find its speed.,50 km/h,55 km/h,60 km/h,65 km/h,70 km/h,C,60 km/h,Speed = Distance / Time = 300/5 = 60 km/h.
FULL_MOCK_1,108,4,Quantitative Aptitude,Quantitative Aptitude,Discount,Medium,Arithmetic,1,-0.25,60,A product marked Rs.1000 is sold at 10% discount. Find the selling price.,Rs.800,Rs.850,Rs.900,Rs.950,Rs.990,C,Rs.900,Discount = Rs.100; selling price = Rs.900.
FULL_MOCK_1,109,4,Quantitative Aptitude,Quantitative Aptitude,Compound Interest,Medium,Arithmetic,1,-0.25,60,Find compound interest on Rs.1000 at 10% per annum for 2 years.,Rs.100,Rs.200,Rs.210,Rs.220,Rs.250,C,Rs.210,Amount = 1000 × 1.1² = 1210; CI = 210.
FULL_MOCK_1,110,4,Quantitative Aptitude,Quantitative Aptitude,Equation,Easy,Arithmetic,1,-0.25,60,"If 5x = 45, find x.",5,7,9,11,15,C,9,x = 45/5 = 9.
FULL_MOCK_1,111,4,Quantitative Aptitude,Quantitative Aptitude,Mensuration,Easy,Arithmetic,1,-0.25,60,Find the area of a triangle with base 12 cm and height 8 cm.,36 sq.cm,48 sq.cm,60 sq.cm,72 sq.cm,96 sq.cm,B,48 sq.cm,Area = 1/2 × base × height = 48 sq.cm.
FULL_MOCK_1,112,4,Quantitative Aptitude,Quantitative Aptitude,Percentage,Medium,Arithmetic,1,-0.25,60,A number is increased by 25% and then decreased by 20%. What is the net change?,5% increase,5% decrease,No change,10% increase,10% decrease,C,No change,Let number be 100; after +25% = 125; after -20% = 100.
FULL_MOCK_1,113,4,Quantitative Aptitude,Quantitative Aptitude,Profit and Loss,Medium,Arithmetic,1,-0.25,60,A shopkeeper marks an item 40% above cost price and gives 20% discount. Find profit percentage.,8%,10%,12%,15%,20%,C,12%,Let CP=100; MP=140; SP=112; profit=12%.
FULL_MOCK_1,114,4,Quantitative Aptitude,Quantitative Aptitude,Train Problems,Medium,Arithmetic,1,-0.25,60,A train 150 m long passes a pole in 10 seconds. Find its speed.,45 km/h,50 km/h,54 km/h,60 km/h,72 km/h,C,54 km/h,Speed = 150/10 = 15 m/s = 54 km/h.
FULL_MOCK_1,115,4,Quantitative Aptitude,Quantitative Aptitude,Boats and Streams,Medium,Arithmetic,1,-0.25,60,A boat travels 30 km downstream in 3 hours and 18 km upstream in 3 hours. Find speed of boat in still water.,6 km/h,8 km/h,10 km/h,12 km/h,14 km/h,B,8 km/h,"Downstream speed=10, upstream speed=6; still water speed=(10+6)/2=8 km/h."
FULL_MOCK_1,116,4,Quantitative Aptitude,Quantitative Aptitude,Data Interpretation,Medium,DI,1,-0.25,60,"A table shows sales: Jan=120, Feb=150, Mar=180. What is the average monthly sale?",130,140,150,160,170,C,150,Average = (120+150+180)/3 = 150.
FULL_MOCK_1,117,4,Quantitative Aptitude,Quantitative Aptitude,Data Interpretation,Medium,DI,1,-0.25,60,"In a class, boys=24 and girls=36. What percentage of the class are girls?",40%,50%,55%,60%,66.67%,D,60%,"Total=60, girls=36; percentage=36/60×100=60%."
FULL_MOCK_1,118,4,Quantitative Aptitude,Quantitative Aptitude,Work and Wages,Medium,Arithmetic,1,-0.25,60,12 men complete a work in 15 days. How many men are needed to finish it in 10 days?,15,16,18,20,24,C,18,Total work = 12×15=180 man-days; men needed = 180/10 = 18.
FULL_MOCK_1,119,4,Quantitative Aptitude,Quantitative Aptitude,Average,Medium,Arithmetic,1,-0.25,60,"Average of 6 numbers is 18. If one number is added, the average becomes 20. Find the added number.",28,30,32,34,36,C,32,Old sum=108; new sum=7×20=140; added number=32.
FULL_MOCK_1,120,4,Quantitative Aptitude,Quantitative Aptitude,Simplification,Easy,Arithmetic,1,-0.25,60,Simplify: 7 + 3 × 4 - 6 ÷ 2,14,16,18,19,22,B,16,Apply BODMAS: 3×4=12 and 6÷2=3; 7+12-3=16.
