mock_id,question_id,section_order,section,topic,subtopic,difficulty,question_type,marks,negative_marks,time_limit_seconds,question,option_a,option_b,option_c,option_d,option_e,correct_option,correct_answer,explanation
FULL_MOCK_6,103,4,Quantitative Aptitude,Quantitative Aptitude,Discount,Medium,Discount,1,-0.25,60,Successive discounts of 10% and 20% are equal to single discount of:,30%,25%,28%,20%,32%,C,28%,"Net price = 0.9 x 0.8 = 0.72, discount=28%."
FULL_MOCK_6,104,4,Quantitative Aptitude,Quantitative Aptitude,Time and Work,Hard,Time and Work,1,-0.25,60,"A can do work in 15 days, B in 30 days. Together they work for 5 days. Work completed?",1/4,2/3,3/4,1/2,1/3,D,1/2,"Together rate=1/15+1/30=1/10, in 5 days=1/2."
FULL_MOCK_6,105,4,Quantitative Aptitude,Quantitative Aptitude,Pipes and Cisterns,Medium,Time and Work,1,-0.25,60,A pipe fills a tank in 6 hours. What part is filled in 2 hours?,1/3,1/6,1/2,2/3,1/4,A,1/3,2/6 = 1/3.
FULL_MOCK_6,106,4,Quantitative Aptitude,Quantitative Aptitude,Speed Distance Time,Medium,Speed,1,-0.25,60,A car travels 150 km at 50 km/h. Time taken?,4 hours,5 hours,2 hours,2.5 hours,3 hours,E,3 hours,Time=150/50=3 hours.
FULL_MOCK_6,107,4,Quantitative Aptitude,Quantitative Aptitude,Average,Medium,Average,1,-0.25,60,"Average of 4 numbers is 25. If three numbers are 20, 25, 30, find fourth.",25,20,35,30,40,A,25,"Total=100, known sum=75, fourth=25."
FULL_MOCK_6,108,4,Quantitative Aptitude,Quantitative Aptitude,Mixture,Hard,Mixture,1,-0.25,60,"In 40 litres mixture, milk and water are 3:1. Water quantity?",8 litres,10 litres,30 litres,12 litres,20 litres,B,10 litres,Water = 1/4 x 40 = 10.
FULL_MOCK_6,109,4,Quantitative Aptitude,Quantitative Aptitude,Ages,Medium,Ages,1,-0.25,60,Father is 3 times son. Sum of ages is 48. Son age?,18 years,16 years,12 years,10 years,14 years,C,12 years,"Let son=x, father=3x, 4x=48, x=12."
FULL_MOCK_6,110,4,Quantitative Aptitude,Quantitative Aptitude,Number System,Medium,LCM/HCF,1,-0.25,60,LCM of 12 and 18 is:,42,36,24,30,48,B,36,LCM of 12 and 18 is 36.
FULL_MOCK_6,111,4,Quantitative Aptitude,Quantitative Aptitude,Number System,Medium,LCM/HCF,1,-0.25,60,HCF of 24 and 36 is:,12,6,8,24,18,A,12,Highest common factor is 12.
FULL_MOCK_6,112,4,Quantitative Aptitude,Quantitative Aptitude,Probability,Medium,Probability,1,-0.25,60,Probability of getting head in a fair coin toss?,1/4,1/2,1/3,2/3,1,B,1/2,There are 2 equally likely outcomes.
FULL_MOCK_6,113,4,Quantitative Aptitude,Quantitative Aptitude,Permutation,Medium,Counting,1,-0.25,60,How many ways can 3 people stand in a row?,12,27,9,3,6,E,6,3! = 6.
FULL_MOCK_6,114,4,Quantitative Aptitude,Quantitative Aptitude,Mensuration,Medium,Volume,1,-0.25,60,Volume of cube with side 4 cm?,64 cubic cm,32 cubic cm,48 cubic cm,80 cubic cm,16 cubic cm,A,64 cubic cm,Volume = side^3 = 64.
FULL_MOCK_6,115,4,Quantitative Aptitude,Quantitative Aptitude,Mensuration,Medium,Circle,1,-0.25,60,Area of circle with radius 7 cm using pi=22/7?,154 sq.cm,168 sq.cm,77 sq.cm,144 sq.cm,44 sq.cm,A,154 sq.cm,Area = pi r^2 = 22/7 x 49 =154.
FULL_MOCK_6,116,4,Quantitative Aptitude,Quantitative Aptitude,Data Interpretation,Medium,Percentage,1,-0.25,60,"If total sales are 500 and online sales are 200, online percentage?",30%,40%,60%,20%,50%,B,40%,200/500 x100=40%.
FULL_MOCK_6,117,4,Quantitative Aptitude,Quantitative Aptitude,Simplification,Medium,Simplification,1,-0.25,60,Simplify: 48 / 6 + 7 x 2,22,20,28,24,30,A,22,"48/6=8 and 7x2=14, total=22."
FULL_MOCK_6,118,4,Quantitative Aptitude,Quantitative Aptitude,Algebra,Medium,Equation,1,-0.25,60,"If 2x + 3 = 15, find x.",6,7,8,9,5,A,6,"2x=12, x=6."
FULL_MOCK_6,119,4,Quantitative Aptitude,Quantitative Aptitude,Compound Interest,Medium,Compound Interest,1,-0.25,60,CI on Rs.5000 at 10% for 1 year is:,Rs.250,Rs.550,Rs.450,Rs.1000,Rs.500,E,Rs.500,"For one year, CI = 10% of 5000 = 500."
FULL_MOCK_6,120,4,Quantitative Aptitude,Quantitative Aptitude,Ratio,Medium,Ratio,1,-0.25,60,"If 40% of employees are women and total is 250, number of men?",125,100,160,150,175,D,150,"Women=100, men=150."
